ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML
-0.032881467,-0.732932856,-0.701105015,-0.522464996,-0.954680896,-0.082546212,-1.093368564,-0.623167649,0.113992255,0.844530829,0.297393163,-0.675925052,-0.47822928,-0.913613091,-0.753090209,-0.426230791,-0.480398541,-0.75917374,-0.603223617,-0.599642428,-0.380269645,-0.816238282,-0.766228306,-0.464281124,-1.208955977,-0.80039573,-0.691025165,-0.866841434,-0.585393633,-0.992810409,-0.075492007,-0.225340847,-0.777595684,-0.737309408,-0.455487454,-0.113992255,-0.417583136,-0.425075941,-0.501221197,-0.301254219,-0.768824546,-1.096249595,-0.985641308,-0.592293468,-0.426808429,-0.812075183,-0.479609458,-1.048145733,-0.378191608,-0.539061677,-0.658791826,-0.943098499,-0.693035494,-0.392203143,-0.49863152,0.21273563,-0.948046809,-0.884121435,-0.209140426,-0.629370591,-0.426615867,-0.930827564,-0.474094193,-0.695272482,-0.589990405,-0.638181852,-0.803548084,-0.726050934,-0.399047337,-0.153195897,-0.603645442,-0.566096214
-0.333982875,-0.404001998,-0.772610175,-0.757767361,-0.881784948,-0.741931615,-0.696840446,-0.33361112,-0.753323675,-0.599221618,-1.187333532,-0.977388101,-0.98392825,-0.813298161,-0.222817002,-0.639475454,-0.747034422,-0.713749258,-0.522868067,-1.066283706,-0.29482159,-0.880229962,-0.402857739,-0.63237379,-1.148392509,-0.248666168,-0.610833004,-0.223718211,-0.561562166,-0.294637981,-0.604489413,-0.696616346,-0.587481535,-0.972016738,-0.832785643,-0.512014641,-0.639906893,-0.573540803,-0.694601021,-0.273587372,-0.747034422,-0.38121475,-0.057167762,-0.562385677,-0.526701494,-0.200702241,-0.388598344,-0.712389082,-1.234165463,-0.933270505,-0.480003962,-0.596909054,-0.94722048,-0.693929872,-0.341986861,-0.648127032,-0.760112161,-0.825348442,-0.680128562,-0.841771555,-0.588735507,-0.693706226,-0.833034342,-0.492866545,-0.851078464,-0.433365013,-0.869660613,-0.95912706,-0.668212816,-0.788104757,-1.060096158,-0.865817985
-0.749127546,-0.74378494,-0.916284942,-0.092429084,-0.774507146,-0.757064733,-0.843526714,-0.927578924,-0.946669954,-0.773558312,-0.933814138,-1.182367542,-0.978238791,-0.784273259,-0.937081747,-0.927038435,-0.72788274,-0.527913658,-0.890114506,-0.790745636,-0.983072802,-0.598170056,-0.92622821,-0.50421347,-0.26629422,-0.811097676,-0.099670432,-0.234366429,-0.633662621,-0.844279721,-0.281992552,-0.72285112,-0.14377491,-0.960799267,-0.984784418,-0.861478403,-0.827574794,-0.836521563,-0.855886437,-0.919499823,-0.835025796,-0.576029392,-0.630013655,-0.635382702,-0.657045541,-0.995692377,-1.119304539,-0.795561422,-0.59480949,-0.745176611,-0.855886437,-0.470949086,-1.045409132,-0.38632423,-0.732472983,-0.598800914,-0.877901464,-0.846793209,-1.053642616,-0.769533511,-0.662947331,-0.625731463,-0.994826919,-0.712615687,-0.820415575,-0.831542917,-0.794114753,-1.074389073,-0.658791826,-0.846793209,-0.812319682,-0.924340044
-1.24249152,-1.484232579,-1.415833567,-0.508010178,-1.46596892,-1.481066467,-1.477915133,-1.694370096,-1.537049838,-1.380786393,-1.460328738,-1.480540223,-1.6578445,-1.392742826,-1.260573705,-1.700309092,-1.374881498,-1.574795354,-1.772521452,-1.373525618,-1.611054218,-1.383985993,-1.286683815,-1.43133045,-1.485291263,-1.522883284,-1.581513408,-1.288697833,-1.341714463,-1.598312943,-1.540496101,-1.663428562,-1.809221439,-1.90261534,-1.56754672,-1.593914201,-1.56216381,-1.288697833,-1.687029397,-1.449185684,-1.408211023,-1.580286631,-1.430840953,-1.585825979,-1.53191442,-1.315788037,-1.422571436,-1.454734632,-1.495970884,-1.712370309,-1.587683286,-1.664832713,-1.369024157,-1.319137888,-1.386739829,-1.184846885,-1.21702745,-1.208590961,-1.545700057,-1.568147632,-1.423055189,-1.649564102,-1.362768335,-1.565747373,-1.352166478,-1.561568496,-1.263302266,-1.343879874,-1.318718347,-1.294771477,-1.23605023,-1.364104377
-0.038862694,-0.669532082,-0.286752094,-0.568987582,-0.479806701,-0.594599678,-1.045409132,-0.423729332,-0.7067358,-0.642714155,-0.855886437,-0.646609518,-0.589781191,-0.844530829,-0.373851881,-0.140223179,-0.437037098,-0.368954562,-0.570021366,-0.377813959,-0.159246664,-0.838019203,-0.137028135,-0.114169208,-0.712842328,-0.444205004,0.089781041,-0.91174667,-0.380647646,-0.909617498,-1.259795838,-0.496442864,-0.323220489,-0.74726683,-0.7526234,-0.817219891,-0.78164577,-0.676366963,-0.367637568,-0.565683548,-0.657918433,-0.216153621,-0.399047337,-0.145551453,-0.310280954,-0.357124321,-0.508210207,-0.352630767,-0.648560882,-0.401904592,-0.312864639,-0.682123896,-0.425268377,-0.625303875,-0.805005712,-0.662947331,-0.64379522,-0.466436134,-0.647476486,-1.202048006,-0.762226061,-0.547415745,0.049421327,-0.595019328,-0.368013787,0.019867277,-0.24232474,-0.888287151,-0.704030238,-0.74424867,-0.500025545,-0.51522413
-1.886743469,-1.799373607,-1.590791023,-2.181092133,-2.182992933,-2.945315119,-1.741257921,-2.151700425,-3.526672849,-3.526672849,-1.832279397,-2.122383069,-2.204441112,-1.973893235,-1.873362276,-1.763293322,-2.188743146,-1.945121015,-2.248448235,-1.800261674,-2.182992933,-1.734888506,-1.698818719,-1.626697431,-1.968983615,-2.452988547,-1.622093734,-2.325244047,-2.15527383,-2.122383069,-2.246251636,-1.792319642,-2.079265761,-1.972661367,-1.540496101,-2.137674954,-1.732518018,-1.723132109,-1.971432485,-1.961707008,-1.786219756,-1.582742569,-1.583974126,-1.956913034,-1.964121002,-1.913469028,-2.142885205,-1.733307099,-1.917874343,-2.181092133,-1.726243869,-1.977606922,-2.399625811,-2.363666276,-1.90584792,-1.867297829,-1.572369956,-1.868303807,-2.129118055,-2.202448981,-1.555056266,-1.976365996,-1.880525674,-1.777619282,-1.58520809,-1.832279397,-1.791444142,-1.784489079,-1.783625741,-2.023093163,-1.854388869,-1.851453333
-2.062754871,-1.522883284,-1.170078398,-1.575403153,-1.730157226,-1.349976798,-1.538196563,-1.657150116,-3.075133724,-2.74605302,-1.534191834,-1.526819088,-1.634670646,-1.466999432,-1.152481423,-1.484232579,-1.817411298,-1.176025229,-1.51121523,-1.637351621,-1.51121523,-1.137581506,-1.352166478,-1.039053979,-1.066904708,-1.723132109,-1.156932935,-1.512317627,-1.365889564,-1.174271849,-1.759147895,-1.35436266,-1.73409726,-1.513421864,-1.458798542,-1.463912555,-1.245158858,-1.336113636,-1.522883284,-1.593288322,-1.393206677,-1.080357155,-1.230783888,-1.617524162,-1.465454248,-1.505184626,-1.637351621,-1.275897191,-1.508467245,-1.745274964,-1.241351077,-1.285477904,-1.896209187,-1.535905131,-1.403959056,-1.270756181,-1.309961071,-1.529644925,-1.460328738,-1.648879155,-1.053642616,-1.469065142,-1.412965488,-1.22666987,-1.266824295,-1.202048006,-1.095929031,-1.295178088,-1.49650936,-1.331833659,-1.457780307,-1.230409025
-1.442684839,-1.531346307,-1.184492247,-1.506277029,-1.803828216,-1.296806675,-1.448181566,-1.687759383,-3.003929536,-2.761641597,-1.51066472,-1.436737703,-1.441690105,-1.572975439,-1.203497545,-0.834278613,-1.471656127,-1.512317627,-1.69363191,-1.522322949,-1.620784687,-1.031243369,-1.378509589,-0.850825957,-1.327153689,-1.696590211,-1.183075184,-1.773367894,-1.239453918,-1.383070376,-1.912373481,-1.474778408,-1.826656465,-1.419194448,-1.002352497,-1.316624115,-0.97568884,-1.498127397,-1.488477344,-1.572369956,-1.2371832,-1.086363967,-1.000900868,-1.49650936,-1.542226115,-1.698074946,-1.769148319,-1.614280743,-0.94556976,-1.652311659,-1.241351077,-1.279874882,-1.966546496,-1.485291263,-1.653690128,-1.42015765,-1.158651173,-1.344747805,-1.645465969,-1.655071746,-1.127897607,-1.441690105,-1.245158858,-1.144661132,-0.513217579,-0.891421582,-1.048145733,-1.393206677,-1.427911143,-1.395065089,-1.350414216,0.352630767
-1.222947787,-1.778473426,-1.102684688,-0.325814834,-1.831338214,-1.129559692,-1.007011969,-1.58520809,-2.945315119,-2.597217744,0.181186655,-1.243633582,-1.223319233,-1.667650903,-2.506199472,0.735234549,-0.82782242,-1.687029397,-1.314952877,-1.213715925,-1.477391336,-0.225160525,-0.561150553,-0.00105483,0.045197279,-1.683392883,-0.286568916,-1.546280864,-1.358332333,-1.329277339,-1.009935275,-1.240212246,-1.575403153,-1.396928331,-0.64444422,-1.379419453,-0.193711202,-1.065663114,-1.068459016,-1.543382027,-1.143308212,-0.964431633,-0.981648653,-1.127565564,-1.545119771,-1.484761713,-1.633334553,-0.175649254,0.777833571,-1.461862361,-1.143646246,-0.766699965,-1.820168538,-1.072512349,-1.127565564,-0.997425534,-0.812075183,-1.271939586,-1.161062469,-1.167641692,-0.975405904,-0.786427056,-0.833034342,0.159780832,1.226296897,0.195323666,-0.353004957,-1.25167384,-1.612342814,-1.043589073,-0.737309408,1.411535797
0.026725547,-0.103911672,0.248484847,0.261561279,-0.367449478,-0.15533081,-0.508210207,-0.720570064,0.192278323,-0.004219334,0.301806164,0.301622172,0.109746446,-0.482965132,0.121427415,0.710577562,0.398856969,-0.91174667,-0.295739784,-0.029715425,-0.286935283,0.347957539,0.111338388,0.113461418,0.191203924,-0.715792001,0.254654398,-0.412792384,-0.168512145,-0.36012403,-0.089251508,0.052765988,-1.123260265,-0.07637357,0.143952544,-0.043789446,0.517232757,0.049245308,-0.075315701,0.229851297,-0.253564955,0.258469835,0.000879025,0.181544096,-0.290234328,-0.612528777,0.206804996,0.126742332,0.931369959,-0.088192518,0.124261601,-0.146439897,0.092252528,0.395813047,-0.094194805,-1.034840421,-0.366321212,-0.031650191,0.265747809,-0.381592887,-0.67063236,0.141110945,-0.255562497,0.178327959,0.969482172,0.313972571,-0.050477474,-0.763637221,0.026725547,-0.079018618,-0.092075974,1.314535642
0.366697249,0.584142115,0.825348442,1.51452795,0.75753311,0.776406908,0.263562956,0.59480949,0.673938081,0.695272482,0.660977511,0.657481924,0.939812416,0.479806701,0.826832221,1.295584912,1.269181072,0.148928156,0.988502852,0.26228904,0.588735507,0.856140037,0.496442864,0.671733451,0.995981028,0.715792001,0.866585487,0.770952603,0.568367603,0.475471651,0.726737576,0.760816417,0.449450058,1.299665007,0.954126452,0.613377324,1.262131732,0.559093912,0.690578805,0.688349063,0.517232757,0.735925816,0.806951881,0.955790665,0.393342559,0.340682406,0.964711573,1.393206677,1.395530445,0.878677101,0.7526234,0.925688397,0.689240549,1.412488604,0.818693783,0.227505285,0.983643021,0.815012375,1.094968015,0.808413516,0.760346871,0.521054914,0.639044135,0.832288398,1.267609105,0.927578924,0.826832221,0.438778563,0.579353074,0.449255577,0.656827396,1.793196519
-0.257197607,-1.116021431,-0.856140037,-0.733622955,1.2371832,2.210470572,0.049069291,0.54639492,0.474881202,-0.917087773,0.61720127,2.115742999,-0.80987688,-0.418542434,-0.471341969,-0.385187923,0.016350597,-1.452711656,-0.546599039,-0.822139802,-0.177613513,1.233789036,1.642071845,-1.29031282,-1.121939739,-1.162443389,-1.072512349,-0.935991433,-0.759642867,0.020394799,1.088904912,1.730943085,-0.946394798,-0.406864967,2.357960487,0.818939605,1.929053467,1.941635587,1.289101265,1.940479001,2.702919731,1.88987992,2.149923976,-1.322502608,1.051195635,2.139405257,-1.069704323,1.105595429,1.973893235,-0.65617315,-0.865562265,1.224062631,-0.939265722,-0.358061384,-1.184846885,2.460174681,2.460174681,-1.194479017,1.938173588,-0.416432485,2.160686092,0.697512955,1.794074777,0.688571883,1.528513125,1.015807931,1.145677199,0.906961819,-0.331195839,2.105954509,1.90261534,1.112097511
-1.338693415,-1.384444237,-1.596423985,-1.497587615,0.741237275,2.001784652,-0.233101714,-0.877384666,-0.104265192,-1.319977667,-0.298312058,1.966546496,-1.34041823,-1.384902772,-1.164172662,-0.985927099,-0.868122024,-1.956913034,-1.653690128,-1.540496101,-1.429374514,0.7871458,0.288217872,-1.924552925,-1.671192373,-1.628681041,-1.729372434,-1.637351621,-1.629343671,-1.193045044,0.992810409,1.47113714,-1.687029397,-0.870173934,2.142885205,-0.047309198,1.729372434,1.664130227,1.691422873,1.783625741,2.239726087,1.426937259,1.90476818,-1.46596892,0.018988085,1.959304392,-1.545119771,0.812808824,1.981348085,-1.528513125,-1.407737325,1.304178246,-1.68194449,-1.396462066,-1.789697248,2.30977621,2.425444296,-1.666945114,1.773367894,-1.291121576,1.976365996,-0.119125357,1.662727715,-0.038510821,1.347793572,0.704255504,0.654647665,-0.995981028,-1.632667599,1.857340473,1.455748357,-0.857154984
-1.524567166,-1.486351614,-1.540496101,-1.642749157,0.409157744,1.851453333,-1.269968233,-1.288697833,0.539468316,-0.300702366,0.683677702,2.074706478,-1.373525618,-1.454734632,-0.937081747,-0.688126277,-1.795835455,-1.939325006,-1.859317235,-1.929053467,-1.460328738,1.086046841,0.771662731,-1.200962507,-1.698818719,-1.550946213,-1.628681041,-1.518413917,-1.305001694,0.084486824,0.25683419,1.065973359,-1.745274964,-1.517301301,2.083868681,1.338262833,1.780185617,1.732518018,0.429313177,1.729372434,3.11756171,1.296806675,2.198490744,-1.529644925,1.446678121,2.014994971,-1.797601718,1.534191834,1.639370103,-1.373074219,-1.391353065,0.50381424,-1.94395658,-1.637351621,-1.741257921,2.179199181,2.053980734,-1.73409726,1.90261534,-1.773367894,1.828524357,-0.050653504,1.244777268,-0.721253987,1.009935275,1.581513408,1.526255382,-0.689909522,-1.192328977,1.737268782,1.269574554,0.245766004
2.051090845,2.235428129,2.375314232,2.142885205,2.294842015,2.202448981,2.179199181,2.280402751,2.618290873,2.412334072,2.587099039,2.244065821,2.036892439,2.059812512,2.851712871,3.16647362,2.19067607,2.304740855,2.175436537,2.226954069,2.597217744,2.53136229,2.618290873,3.224381904,2.168002353,2.393414238,2.341289068,2.325244047,2.352330447,2.164329741,2.09320923,2.182992933,2.132522095,2.028566586,2.405931373,2.597217744,3.526672849,2.341289068,2.271034309,2.831779193,2.244065821,2.135951027,2.689594983,3.526672849,3.389046703,2.55823789,2.157070904,2.405931373,2.498153298,2.164329741,2.438985152,2.587099039,2.244065821,2.09320923,0.366885287,2.335873686,2.412334072,2.182992933,2.597217744,2.009668702,2.214535311,2.460174681,2.261861048,3.389046703,3.295660808,2.676731313,2.640595126,2.314870818,3.389046703,2.640595126,2.369450071,3.11756171
1.968983615,2.214535311,2.335873686,2.19067607,2.102736056,2.20644203,2.514411247,2.412334072,2.716742391,2.325244047,2.577238485,2.304740855,2.028566586,2.077741197,2.387293662,2.235428129,2.299763267,2.375314232,2.15348369,2.335873686,2.30977621,2.261861048,2.640595126,2.261861048,2.375314232,2.549073485,2.474940106,2.474940106,2.375314232,2.346773996,2.186818365,2.175436537,1.988914703,2.175436537,2.175436537,2.239726087,2.412334072,2.194566655,2.299763267,2.716742391,2.257344867,1.913469028,2.320026228,2.498153298,2.438985152,2.618290873,2.135951027,2.15348369,2.244065821,2.239726087,2.20644203,2.405931373,2.330525952,1.999184069,-1.033040224,2.214535311,2.53136229,2.146391298,2.369450071,2.077741197,2.125738509,2.271034309,2.135951027,2.432158982,2.299763267,2.289975722,2.15348369,2.418837218,2.271034309,2.363666276,2.175436537,2.257344867
2.142885205,2.702919731,2.540118294,2.467490152,2.474940106,2.540118294,2.716742391,2.522796162,2.731104477,2.467490152,2.74605302,2.587099039,2.068693738,2.226954069,2.74605302,2.577238485,2.320026228,2.689594983,2.320026228,2.567622325,2.731104477,2.777931618,2.91942273,2.597217744,2.549073485,2.761641597,2.514411247,2.587099039,2.549073485,2.607609575,2.474940106,2.506199472,2.731104477,2.540118294,2.618290873,2.506199472,2.91942273,2.506199472,2.460174681,3.16647362,2.640595126,2.214535311,2.522796162,2.973346746,2.74605302,3.16647362,2.198490744,2.540118294,2.438985152,2.490265677,2.393414238,2.640595126,2.597217744,2.299763267,2.004398844,2.514411247,2.872848475,2.425444296,2.676731313,2.452988547,2.346773996,2.567622325,2.474940106,3.037609667,2.689594983,2.664295885,2.490265677,2.567622325,2.55823789,2.664295885,2.346773996,2.549073485
2.549073485,2.182992933,2.369450071,2.101134963,2.142885205,2.467490152,2.168002353,2.314870818,2.607609575,2.15348369,2.387293662,2.346773996,2.452988547,2.135951027,2.218636971,2.393414238,2.567622325,2.467490152,2.157070904,2.330525952,1.801151164,2.363666276,2.266423839,2.474940106,2.812910953,2.381261232,2.895351031,2.731104477,2.777931618,2.083868681,2.210470572,2.375314232,2.198490744,2.231171072,2.490265677,2.48253001,2.895351031,2.387293662,2.393414238,3.224381904,2.314870818,2.425444296,2.514411247,2.587099039,2.399625811,2.239726087,2.330525952,2.460174681,2.387293662,2.28516306,2.320026228,2.490265677,2.179199181,1.991462406,1.019644018,2.119051355,2.467490152,2.179199181,2.083868681,2.03969937,2.280402751,2.222776301,2.226954069,2.831779193,2.412334072,2.271034309,2.363666276,2.109194924,2.418837218,3.037609667,2.618290873,2.498153298
3.037609667,2.325244047,2.676731313,2.299763267,2.30977621,2.973346746,2.522796162,2.460174681,3.16647362,2.357960487,2.597217744,2.652259299,2.731104477,2.445926897,2.664295885,2.676731313,3.224381904,2.895351031,2.369450071,2.393414238,1.9940231,2.48253001,2.341289068,3.003929536,3.526672849,2.640595126,3.295660808,3.16647362,3.224381904,2.425444296,2.393414238,2.91942273,2.261861048,2.629279516,2.676731313,2.689594983,3.389046703,2.577238485,2.640595126,3.807687938,2.375314232,2.567622325,2.53136229,3.16647362,2.664295885,2.490265677,2.676731313,2.640595126,2.731104477,2.652259299,2.629279516,3.037609667,2.289975722,2.393414238,-1.450694607,2.198490744,2.702919731,2.664295885,2.210470572,2.330525952,2.522796162,2.335873686,2.325244047,3.16647362,2.549073485,2.304740855,2.587099039,2.244065821,2.716742391,3.389046703,3.037609667,2.587099039
2.851712871,2.48253001,2.640595126,2.522796162,2.341289068,2.652259299,2.676731313,2.363666276,2.812910953,2.452988547,2.357960487,2.53136229,2.577238485,2.55823789,2.452988547,2.418837218,2.777931618,2.55823789,2.445926897,2.294842015,2.375314232,2.275693564,2.235428129,2.266423839,3.037609667,2.432158982,3.16647362,2.761641597,3.075133724,2.629279516,2.363666276,2.438985152,2.895351031,3.075133724,2.452988547,2.412334072,2.498153298,2.299763267,2.522796162,2.794993945,2.522796162,2.460174681,2.335873686,2.549073485,2.352330447,2.474940106,2.549073485,2.352330447,2.320026228,2.514411247,2.445926897,2.702919731,2.314870818,2.271034309,2.425444296,2.19067607,2.474940106,2.474940106,2.302244931,2.618290873,2.567622325,2.330525952,2.618290873,2.498153298,2.248448235,2.252874262,2.28516306,2.160686092,2.393414238,2.549073485,2.425444296,2.304740855
0.076902536,0.282358442,0.78045324,0.401523435,0.141466082,0.437230529,0.24232474,1.056403032,0.16583796,0.228587904,-0.131883489,0.324888031,0.248666168,0.299598934,0.261015549,0.114523124,0.487711842,0.201958072,0.455292441,0.047661204,0.286752094,0.439552975,0.743321369,0.525893815,0.097727134,0.239248146,0.274500032,0.409731274,0.492469566,0.364253933,0.126565111,0.308805492,0.378002777,0.47193143,0.247578363,0.710577562,0.672835357,0.11363836,0.381403812,0.401332879,0.098257087,0.621673982,0.399428116,-0.304383126,0.388219186,0.578729397,0.160671213,0.053998378,0.115938933,-0.016702255,0.441877794,0.576652097,0.212555805,0.17261491,-0.106032988,0.562385677,0.603012745,0.227685703,0.565683548,0.182437799,0.097550489,0.467416399,0.733622955,0.261743206,0.966673273,1.458798542,0.876351773,1.037245914,0.554987702,0.522868067,0.469574568,0.761756011
-0.426808429,-0.552938106,0.642714155,-0.101083976,-0.675483272,-1.086046841,-1.196634593,0.826832221,-0.81085342,-0.894040313,-0.770006369,-0.508410257,-0.357499109,-0.940906648,-0.922455168,-0.76481435,-0.049069291,-1.00642834,-0.469182011,-0.977388101,-0.983072802,0.547211534,0.538248665,0.101083976,-0.967234442,-0.567541305,-0.677693491,-0.790505329,-0.90431252,-0.022504945,0.214354366,-0.516429056,-0.692141669,-0.689686497,-0.287668133,0.065622348,-0.322850047,-0.761756011,-0.247578363,-0.748894815,-0.642930308,-0.547007347,-0.778785559,-0.669532082,-0.58727263,-0.368013787,-0.966392802,-0.58706375,-0.51522413,-0.906961819,-0.073729056,-0.146439897,-0.425268377,-0.118240119,-0.210218701,-0.505811195,-0.280712232,-0.731553702,0.341055049,-0.637535451,-0.932455573,-0.467808631,0.410878739,-0.174935146,0.89325405,1.230783888,0.554167584,0.799669393,-0.197653679,-0.2421437,-0.474094193,0.503215545
0.287301689,-0.775219229,1.110141958,0.299231205,0.152306557,-0.001758051,-0.066503294,1.160717585,-0.006329024,0.043789446,0.25229432,0.246672082,0.540281862,0.267933931,0.009493615,0.194606953,0.786427056,0.50301602,0.343105429,-0.557861062,-0.200522863,0.992522665,1.077211277,0.94722048,0.207523469,0.064917628,0.755660597,0.364441803,0.474290917,0.192815607,0.410878739,0.129223843,0.089781041,-1.067526121,0.314711407,0.362375938,0.024615191,0.281260884,0.373474847,0.349078417,0.018812249,-0.079371332,0.323035262,0.556423808,0.268298409,0.463693769,0.111338388,0.588735507,0.365569293,0.042557663,0.153195897,0.856140037,0.186729618,0.124793121,0.353940648,0.265201477,0.301990166,-0.959962828,0.952464876,0.139335525,0.220474702,0.508210207,0.561973874,0.301622172,1.393670829,1.788825846,0.895877078,1.241351077,0.595229193,0.526095703,0.348144322,1.219242569
